Time	Pump	Flow	Press	Temp1	Temp2	Vib
4082	1204.6780	60.0799	8.2138	88.5062	86.2565	0.3832
4083	1204.4010	60.3287	8.1727	87.1942	85.2795	0.4830
4084	1201.9922	59.2661	8.1666	86.2388	84.1269	0.5373
4085	1190.5685	59.0671	8.0535	85.9054	83.1858	0.4006
4086	1179.6119	58.6956	7.9816	85.0416	81.8074	0.2831
4087	1178.0783	57.9536	7.9121	84.1764	80.4952	0.1717
4088	1171.6279	58.0467	7.8734	83.2008	79.3451	0.0010
4089	1183.3666	57.7199	7.7966	82.8629	78.5150	-0.0017
4090	1175.0416	56.9824	7.6991	81.9658	78.0530	0.1602
4091	1180.0219	57.1556	7.7444	80.9287	76.6494	0.3349
4092	1180.4246	57.1573	7.6622	80.4412	76.2018	0.5008
4093	1186.3161	57.3751	7.6336	79.5339	75.6542	0.5872
4094	1183.4618	56.9898	7.6605	78.7030	74.7643	0.5834
4095	1178.2688	56.8947	7.6837	77.9455	73.9572	0.4578
4096	1167.3892	56.8349	7.6894	77.8561	73.3711	0.2166
4097	1158.9062	56.3973	7.6285	77.9296	72.2841	0.1645
4098	1155.8773	55.8883	7.6466	77.9818	71.6855	0.0585
4099	1134.4897	56.0138	7.6094	77.8173	71.7339	0.1280
4100	1132.6477	55.0883	7.6227	77.2158	71.3095	0.2456
4101	1138.1539	55.4236	7.5191	77.2658	71.2597	0.3396
4102	1135.8767	55.5511	7.4126	77.2466	70.7801	0.5697
4103	1126.2676	55.1986	7.4167	77.1069	70.4611	0.5344
4104	1127.4781	55.1610	7.4800	76.9442	70.4241	0.5597
4105	1119.8565	54.6101	7.4761	76.2111	70.2011	0.4489
4106	1114.4022	54.5625	7.4406	76.2221	69.9596	0.2347
4107	1113.3329	55.2358	7.3840	75.4281	70.2893	0.1406
4108	1101.4538	54.1817	7.3332	75.1451	69.7264	0.0696
4109	1114.9974	53.3599	7.2050	74.5914	69.3230	0.1280
4110	1110.5725	53.4628	7.1730	73.9181	68.7732	0.2366
4111	1104.0078	53.5947	7.1760	73.8945	68.0787	0.4379
4112	1107.1041	53.6695	7.1851	73.2897	68.3906	0.6327
4113	1106.0894	53.8944	7.1719	73.6485	68.0099	0.6267
4114	1098.0501	53.7968	7.0679	73.1804	67.7412	0.6009
4115	1093.6955	53.5368	7.1435	72.9327	67.1069	0.4501
4116	1098.7233	53.3169	7.1860	72.3556	66.8358	0.3968
4117	1089.7421	53.1436	7.1358	71.8363	66.6455	0.2306
4118	1089.7240	53.1108	7.1121	71.5414	66.0024	0.1557
4119	1097.1073	52.7085	7.0351	71.9531	65.6668	0.1783
4120	1086.3826	52.2310	6.9898	71.3041	65.6176	0.2526
4121	1094.7807	51.6467	6.9123	70.9983	65.2982	0.5324
4122	1092.4002	51.7389	6.9118	70.7009	64.7844	0.6723
4123	1080.7974	52.8210	6.9207	70.4643	64.8199	0.7619
4124	1087.6303	53.3259	6.9162	69.8679	64.7406	0.7473
4125	1087.1913	52.7744	7.0632	68.9537	64.4487	0.5535
4126	1093.5493	52.1194	7.0257	69.2035	64.1125	0.4544
4127	1088.0381	52.0983	6.9045	69.2314	63.9833	0.2770
4128	1090.6551	51.7369	6.8998	69.6525	64.1462	0.2193
4129	1083.2419	52.0731	6.8958	69.6449	63.3962	0.2545
4130	1090.6618	51.2700	6.9357	69.1419	63.1662	0.3498
4131	1083.8258	51.4791	7.0064	69.2296	62.3472	0.4782
4132	1074.4159	51.4081	6.9352	69.4522	62.2520	0.5992
4133	1083.6154	51.2400	6.9402	69.1969	62.2172	0.6956
4134	1086.8549	51.6091	6.8626	69.7432	62.3893	0.6739
4135	1090.7174	52.0191	6.8942	69.6131	62.8251	0.5332
4136	1100.7976	52.5067	6.8672	69.5848	63.3242	0.4089
4137	1100.7245	52.9944	6.8484	69.1217	62.7374	0.1818
4138	1099.3537	53.0330	6.9109	68.9316	62.9079	0.1080
4139	1113.6871	53.5066	7.0179	68.9699	62.8190	0.1800
4140	1106.0102	53.1499	7.0577	69.4523	63.0271	0.2734
4141	1109.0432	53.0715	7.0940	69.3757	63.0824	0.4085
4142	1102.4989	53.2233	7.1366	69.7928	63.5189	0.5377
4143	1113.9023	52.6788	7.1851	69.8070	63.2768	0.6761
4144	1116.5119	52.2307	7.1344	69.8751	62.7409	0.6521
4145	1111.0476	53.4186	6.9636	70.4441	62.4746	0.5383
4146	1107.2908	52.7073	6.9591	70.2730	62.4721	0.4289
4147	1109.9094	53.4006	6.9714	69.8958	62.6848	0.3322
4148	1106.7205	53.8926	6.9832	69.6554	62.4952	0.1433
4149	1107.8853	54.0162	7.0425	69.6975	62.5296	0.1480
4150	1106.6237	53.5518	7.0562	70.0688	62.5509	0.2676
4151	1098.1128	52.8246	7.1583	69.4195	62.7233	0.4832
4152	1099.5765	52.4887	7.1038	69.6825	62.8507	0.6264
4153	1101.9916	53.1249	6.9681	69.5455	62.8369	0.6620
4154	1104.9249	53.0353	7.0300	69.1794	62.7223	0.7356
4155	1098.5133	52.5547	7.0099	69.4227	63.0567	0.5327
4156	1106.9810	52.8036	7.0260	69.5486	62.2040	0.3811
4157	1105.6125	52.5010	7.0868	69.2632	62.3378	0.2526
4158	1095.4518	52.6001	7.0221	69.2832	62.7203	0.2266
4159	1113.2467	53.4269	6.9659	69.1730	61.6781	0.2599
4160	1116.3103	53.6514	6.9343	68.8553	61.8991	0.2286
4161	1122.2949	53.5917	6.9981	68.6430	61.6075	0.3917
4162	1105.5769	53.7643	6.9378	68.9239	61.7302	0.5888
4163	1104.3763	54.0224	6.9736	68.6976	61.4741	0.6106
4164	1094.0193	53.9359	6.9103	68.8206	61.4428	0.5931
4165	1090.8630	53.6391	6.9721	68.9255	62.2384	0.5195
4166	1100.4229	53.0994	7.0168	69.0305	63.0832	0.3665
4167	1113.4346	52.8331	6.9859	69.3168	62.5821	0.2754
4168	1103.6025	52.6003	7.0045	69.7378	62.3286	0.1373
4169	1107.3999	52.1293	7.0626	69.5623	62.7796	0.1336
4170	1110.2883	52.4993	7.0122	69.8445	62.2559	0.2323
4171	1088.5059	53.0213	7.0194	70.7126	62.1904	0.3638
4172	1088.1652	52.3943	7.0351	70.7092	62.6031	0.4538
4173	1097.0755	51.8612	6.9984	69.9810	62.7567	0.5675
4174	1084.7591	51.8310	7.0075	69.5270	63.0551	0.6412
4175	1078.4835	52.0458	7.0274	69.6530	62.9919	0.5974
4176	1095.1190	51.1994	6.9833	69.6163	63.6304	0.4424
4177	1093.1934	51.3683	6.9274	69.4954	63.9041	0.2941
4178	1099.1480	51.7727	6.7800	69.8378	63.6774	0.2167
4179	1095.7920	51.6567	6.7840	69.6044	63.9087	0.1965
4180	1087.1723	52.2067	6.7913	69.2438	63.7113	0.2048
4181	1078.7069	52.1697	6.9123	68.5498	63.7693	0.4054
4182	1077.7368	52.7395	6.9570	68.3987	63.7628	0.6014
4183	1074.9168	52.4825	6.8938	68.7696	63.3678	0.6990
4184	1080.7754	51.8801	6.9166	68.9667	63.1664	0.7223
4185	1086.2375	52.3207	6.8824	69.2091	62.8327	0.6041
4186	1088.5253	52.3488	6.8616	69.0228	62.9684	0.3528
4187	1101.6318	51.7021	6.8879	69.1095	63.2312	0.1910
4188	1110.5852	51.9573	6.7624	68.6241	63.1842	0.1486
4189	1113.4011	52.3505	6.7903	68.2858	62.8356	0.1428
4190	1120.6562	52.9194	6.8553	68.2843	62.4715	0.2459
4191	1117.1735	53.3899	6.9624	67.8557	62.2255	0.3577
4192	1103.8773	53.5763	6.9370	68.3145	61.6060	0.4633
4193	1087.4599	53.3416	7.0876	68.5147	61.9639	0.5523
4194	1080.9090	52.9525	7.0931	69.3453	62.2120	0.6355
4195	1092.1722	52.8779	7.0800	69.4380	62.3708	0.5358
4196	1078.2693	52.0449	7.0218	69.5671	62.3668	0.4401
4197	1069.7700	51.8009	6.9839	69.6837	62.7690	0.2262
4198	1069.7142	51.8087	6.9408	69.7363	62.9047	0.1867
4199	1059.5858	52.2158	6.9183	69.6396	62.6356	0.1922
4200	1101.9888	51.8383	6.7985	69.2735	62.1220	0.2966
4201	1140.0722	52.4917	6.7621	68.4680	61.9062	0.5110
4202	1196.4033	53.5281	6.8615	68.4475	61.8325	0.5922
4203	1209.6963	55.0086	6.9939	68.3818	61.4133	0.6023
4204	1228.8284	56.5206	7.1349	68.3514	60.8680	0.4555
4205	1266.0311	56.8137	7.2585	69.0437	60.8784	0.2546
4206	1295.0591	57.4127	7.3838	69.0491	60.8363	0.1047
4207	1312.5266	58.3434	7.5314	70.0439	60.8781	-0.0184
4208	1330.1852	60.1451	7.6361	71.2458	60.7376	-0.0542
4209	1370.2844	61.4435	7.6997	71.9842	61.3163	-0.1205
4210	1403.6793	62.4901	7.8744	72.7597	61.9981	0.0268
4211	1448.2789	63.9813	8.0715	73.9755	62.4523	0.1247
4212	1465.7452	65.9216	8.1627	74.9866	63.5775	0.2242
4213	1500.7257	67.0911	8.3584	76.0251	64.1920	0.3148
4214	1516.0113	68.3725	8.6006	77.4872	65.3640	0.2419
4215	1536.1071	69.8743	8.7588	78.4734	66.3071	0.1261
4216	1547.4388	70.8771	8.9469	80.4262	67.3898	-0.0368
4217	1564.3056	71.7258	9.1439	81.4331	68.4182	-0.1746
4218	1577.0414	72.5693	9.3218	82.6648	69.4868	-0.2576
4219	1591.4460	73.4583	9.3738	84.0407	70.1974	-0.1929
4220	1604.2553	74.5516	9.4902	84.9145	71.1947	-0.1171
4221	1613.5149	75.0608	9.5906	85.7274	72.1824	-0.0415
4222	1611.7491	74.9139	9.7113	87.3729	73.3646	0.0515
4223	1633.9339	75.0951	9.8112	88.8226	74.3186	0.1878
4224	1648.2875	76.3066	9.7903	89.6801	75.5450	0.1809
4225	1658.0301	77.5014	9.9387	90.4777	76.9841	0.1736
4226	1660.0061	77.4656	10.1382	91.3781	78.0739	0.0622
4227	1665.3910	78.4445	10.1202	92.7948	79.5810	-0.0884
4228	1677.5642	79.3424	10.2545	93.3191	80.3276	-0.1331
4229	1689.1865	79.2916	10.2873	94.4854	81.4631	-0.0883
4230	1698.4481	79.9107	10.2557	96.0201	82.6927	-0.0439
4231	1714.0063	80.2155	10.3887	96.8769	83.4577	0.0340
4232	1732.5422	80.4024	10.4585	97.9837	84.3471	0.2405
4233	1743.8916	81.1976	10.5743	99.2587	85.3894	0.2929
4234	1756.1453	81.1900	10.6764	100.8065	86.6981	0.3250
4235	1759.2378	82.5391	10.7060	101.7445	87.0508	0.2811
4236	1767.7387	83.2756	10.7544	102.7604	87.9472	0.0867
4237	1775.4084	83.2507	10.8551	103.5122	88.6905	-0.0291
4238	1781.3597	83.5834	10.7884	103.8277	89.5279	-0.1481
4239	1782.8645	84.1095	10.8801	103.9650	90.2014	-0.1000
4240	1785.8488	84.8997	10.9508	104.8649	90.9940	0.0351
4241	1788.9997	84.9374	11.1285	105.0242	91.4812	0.2314
4242	1784.3635	85.0651	11.2631	106.0678	91.9405	0.4629
4243	1804.4257	85.8245	11.2667	107.2828	93.0732	0.4611
4244	1814.3020	85.9993	11.2491	108.5785	93.4621	0.4922
4245	1815.1858	85.9022	11.3224	108.9848	94.0490	0.4100
4246	1824.7730	86.4287	11.3866	108.7929	94.8048	0.1847
4247	1830.2034	87.0631	11.3319	110.0434	95.1469	0.1249
4248	1842.7538	87.4400	11.3580	110.6761	96.0130	0.0387
4249	1861.7034	87.2352	11.5073	111.2590	96.7725	0.0659
4250	1861.5463	86.9663	11.4617	112.1672	97.1430	0.2310
4251	1870.4676	87.6050	11.5052	112.7785	97.2916	0.3356
4252	1862.7919	87.5733	11.4865	113.1829	97.9195	0.4474
4253	1874.5842	88.2760	11.5481	113.8979	98.8501	0.5576
4254	1875.8775	88.1820	11.6529	114.0452	99.1608	0.5932
4255	1877.7219	88.5462	11.6481	114.3339	99.6816	0.5166
4256	1883.4113	88.4598	11.7871	114.3259	100.3083	0.3185
4257	1881.7362	89.2339	11.8395	114.9474	101.1365	0.1116
4258	1878.5412	88.8964	11.7746	115.1226	101.6703	0.0935
4259	1892.6280	89.4943	11.8123	115.4223	102.0457	0.1683
4260	1894.8313	90.2280	11.9015	115.9451	102.2953	0.2886
4261	1896.9250	90.2592	11.9443	116.2595	102.3692	0.4471
4262	1899.9011	90.1885	12.0250	117.0989	102.9393	0.5219
4263	1898.8325	90.4631	12.0229	117.7284	103.1954	0.4904
4264	1889.7455	90.4187	12.0437	118.6166	103.4352	0.5689
4265	1895.6483	90.7136	12.0475	119.0558	104.2571	0.5888
4266	1903.0834	90.6168	12.0818	119.2984	105.0653	0.3937
4267	1906.7990	90.9755	12.1434	119.5619	104.7918	0.3250
4268	1917.5763	91.3227	12.1837	120.0754	104.8864	0.1847
4269	1909.4913	91.4601	12.1888	120.2135	105.9183	0.2102
4270	1904.5903	91.7148	12.2050	120.7205	106.4985	0.2946
4271	1908.7804	91.8265	12.2731	120.5279	106.7078	0.4631
4272	1903.0705	91.2582	12.2465	120.9642	106.9161	0.5924
4273	1898.8307	91.2204	12.2543	121.1555	107.6199	0.6160
4274	1903.9128	91.3792	12.1829	121.3511	107.9777	0.6606
4275	1895.7829	92.0094	12.1858	121.3978	108.8165	0.6777
4276	1902.1340	91.3735	12.1574	121.2886	108.8797	0.3982
4277	1909.6509	91.6855	12.2206	120.7109	109.2726	0.2961
4278	1911.9579	91.3529	12.1693	121.3140	108.7958	0.1952
4279	1909.9178	91.5923	12.1749	121.5186	108.5703	0.1501
4280	1909.3149	92.2050	12.1388	121.4974	108.8471	0.2330
4281	1914.5535	92.3674	12.1513	121.3619	108.6595	0.4051
4282	1915.3878	92.3706	12.2364	121.1346	108.7953	0.5676
4283	1931.2979	92.1188	12.3286	120.9194	108.3988	0.6153
4284	1926.4947	92.1684	12.2676	121.2304	108.2070	0.6299
4285	1920.5152	92.2694	12.2361	120.9828	108.7218	0.5804
4286	1919.9198	91.5895	12.1975	121.4418	108.9173	0.4604
4287	1931.1151	92.0301	12.1919	121.6129	108.9131	0.1512
4288	1931.5967	91.7357	12.2447	121.3495	109.0543	0.0785
4289	1935.7744	92.2721	12.1631	121.4559	109.5780	0.1214
4290	1935.6404	91.8160	12.2016	121.4567	109.1903	0.3111
4291	1918.9026	91.3587	12.1799	121.4615	109.2862	0.4640
4292	1922.1196	91.8272	12.2361	121.4820	109.5154	0.7229
4293	1913.8390	91.6020	12.2372	121.9017	109.6455	0.7454
4294	1914.0526	92.1145	12.3270	121.6742	110.0785	0.7595
4295	1902.1838	91.8672	12.2852	121.4586	109.5688	0.6282
4296	1917.4698	91.3118	12.2595	121.8016	109.1161	0.4898
4297	1920.3847	91.9746	12.2399	121.9449	109.0425	0.2397
4298	1913.5525	92.3491	12.3118	122.5574	108.7761	0.1802
4299	1922.3387	92.5497	12.2864	122.4233	108.9170	0.2855
4300	1936.8041	92.6269	12.2551	122.5569	109.3215	0.4171
4301	1933.8282	92.7382	12.3039	122.4030	109.7517	0.5704
4302	1919.8969	92.7032	12.3499	122.4030	109.8950	0.6484
4303	1921.1650	92.1597	12.3321	122.7271	110.0920	0.7187
4304	1927.3984	92.3436	12.3712	122.8940	110.3376	0.6957
4305	1928.0778	92.4551	12.3636	123.3971	110.5614	0.5535
4306	1939.6640	92.0671	12.4077	123.7246	110.7932	0.3714
4307	1949.8499	92.2389	12.3690	123.8706	110.5740	0.2422
4308	1965.9329	92.1292	12.2901	123.6688	111.1828	0.1140
4309	1962.8254	92.9140	12.2627	123.5778	111.4639	0.1392
4310	1975.1726	92.1441	12.2993	123.7635	111.5132	0.3551
4311	1973.4400	93.1444	12.2930	123.8251	111.3947	0.6631
4312	1980.7836	94.0195	12.3573	123.4045	111.4387	0.7813
4313	1968.5299	94.5855	12.4797	123.5887	111.0533	0.8661
4314	1976.0989	94.5563	12.4268	124.1399	111.3674	0.9064
4315	1972.2671	94.2904	12.5015	123.7298	111.3805	0.7480
4316	1961.7096	94.9828	12.4720	123.8977	110.6597	0.5627
4317	1945.2848	94.9157	12.4691	124.5075	110.5609	0.3894
4318	1945.6484	94.7531	12.5496	125.2547	111.2551	0.2189
4319	1961.0940	94.6554	12.5086	125.6379	111.4983	0.2189
4320	1950.7514	94.5500	12.5392	124.7958	111.2541	0.3199
4321	1960.2870	94.2746	12.5705	124.6436	111.5777	0.5122
4322	1963.2362	94.2065	12.5210	124.8000	111.5427	0.6590
4323	1958.2415	94.4980	12.4637	125.2538	111.5788	0.7637
4324	1947.8923	94.6432	12.4449	125.3009	111.6672	0.8200
4325	1953.4692	94.4711	12.4774	124.9209	112.5946	0.7002
4326	1946.2217	94.4076	12.5909	124.6904	112.8277	0.4746
4327	1958.8946	94.1591	12.5745	125.1704	113.2447	0.3336
4328	1950.4575	94.3093	12.6634	125.1393	112.9380	0.3216
4329	1954.5646	94.6124	12.6640	125.3795	112.5765	0.3903
4330	1950.3638	94.8295	12.6566	125.6111	112.4679	0.3773
4331	1949.2411	94.1451	12.6432	125.4966	112.7242	0.4871
4332	1942.7875	94.5072	12.6883	125.9521	112.1885	0.7269
4333	1945.6152	93.4335	12.6426	125.8472	112.8336	0.6458
4334	1939.5338	92.9804	12.5614	126.3160	112.5300	0.7582
4335	1951.4774	93.1923	12.5162	126.5448	112.2600	0.6099
4336	1959.1565	92.8862	12.4939	126.5171	113.0220	0.5089
4337	1947.0542	93.9669	12.4634	126.4959	113.7702	0.4231
4338	1941.8973	93.9374	12.4455	126.3502	113.4729	0.2512
4339	1943.0470	93.6473	12.4213	126.3336	113.4993	0.1640
4340	1945.7775	93.3565	12.3397	126.1567	113.4158	0.2992
4341	1944.6558	92.9377	12.2602	125.9004	113.3574	0.4309
4342	1935.6438	92.1517	12.2889	125.7617	113.1967	0.5688
4343	1931.3037	92.0042	12.3008	125.1866	113.2896	0.6900
4344	1929.9098	91.9559	12.3374	124.7963	113.1275	0.6771
4345	1926.7146	92.7482	12.3039	124.5397	113.6653	0.5263
4346	1912.7178	92.9175	12.3495	124.1496	113.2955	0.4091
4347	1904.8131	92.6892	12.3996	123.6875	113.4430	0.1915
4348	1910.8567	91.6948	12.4261	123.9852	113.0296	0.1495
4349	1901.4274	91.4264	12.3554	124.0910	112.9145	0.2123
4350	1902.5012	90.9834	12.2646	123.9655	113.2209	0.3839
4351	1908.0648	91.4096	12.2675	124.5316	113.2679	0.4330
4352	1917.7215	91.4267	12.2736	124.4186	113.5777	0.6040
4353	1914.7649	92.3271	12.2004	123.8133	112.7487	0.6404
4354	1910.1637	92.1616	12.1684	123.6680	113.0258	0.5526
4355	1916.1001	92.4397	12.1713	122.5444	112.5132	0.5237
4356	1916.3417	92.0058	12.2007	122.1409	112.4801	0.4562
4357	1925.1685	92.4958	12.2317	122.3636	112.6810	0.2424
4358	1929.3842	92.6706	12.3004	122.0504	112.5240	0.1219
4359	1939.2186	92.3013	12.3474	122.3820	111.9128	0.1595
4360	1932.3653	92.3397	12.4325	122.0695	111.4371	0.2428
4361	1932.9340	91.9994	12.4390	122.2550	110.7367	0.4716
4362	1944.9986	92.0571	12.3576	122.5146	110.5955	0.6446
4363	1947.3770	92.6188	12.3110	123.0339	110.2642	0.7041
4364	1939.5231	93.0578	12.3479	122.8370	110.6911	0.6632
4365	1947.4549	93.6617	12.3892	122.8982	110.3258	0.5946
4366	1940.3794	92.8952	12.4033	123.4070	110.4716	0.5624
4367	1938.0185	92.9726	12.4331	123.4631	111.3751	0.4235
4368	1930.1673	93.2605	12.4434	123.7895	110.4990	0.3331
4369	1927.7492	93.4151	12.3880	124.2477	110.5028	0.2503
4370	1930.3599	93.5369	12.3769	124.5011	110.8544	0.3492
4371	1933.9552	93.2748	12.3431	124.3357	111.2380	0.4510
4372	1930.1984	93.2134	12.3914	123.8784	111.0903	0.5561
4373	1931.9587	92.8527	12.3576	123.8185	110.7516	0.6249
4374	1949.5335	93.0590	12.2827	123.8828	111.0315	0.6682
4375	1923.4973	93.2898	12.3517	122.9483	111.2817	0.6102
4376	1928.4050	92.7722	12.3172	122.9591	111.0669	0.4347
4377	1932.3641	92.5262	12.3173	123.0692	111.0268	0.2674
4378	1942.1300	92.1187	12.3472	122.9703	111.3935	0.2229
4379	1943.1202	92.3733	12.2910	123.1214	111.0903	0.2971
4380	1944.1242	92.6937	12.3308	123.0466	110.8618	0.4454
4381	1945.4807	93.0400	12.3151	122.9644	110.9520	0.5879
4382	1933.5639	93.3487	12.4013	122.7159	110.6580	0.7496
4383	1948.7532	93.1955	12.3860	123.3743	110.4612	0.7696
4384	1945.1535	93.2655	12.4725	123.9315	110.8982	0.7730
4385	1947.2915	93.0152	12.4941	124.2377	111.2103	0.6566
4386	1942.8116	93.4569	12.4481	124.2041	110.7246	0.5600
4387	1936.4654	93.2105	12.3400	124.1046	111.1285	0.4715
4388	1943.6879	92.7101	12.2655	124.0219	111.2357	0.3204
4389	1934.2667	92.6874	12.2859	123.8647	111.7532	0.3742
4390	1959.5110	92.9204	12.3285	123.8001	111.8031	0.4418
4391	1953.4358	93.0263	12.3613	123.4249	111.2333	0.5901
4392	1952.9779	93.6506	12.3260	123.7655	111.0779	0.6953
4393	1945.7002	93.4497	12.2934	123.7533	111.0766	0.7024
4394	1950.9953	93.0127	12.2563	123.8295	110.9534	0.6911
4395	1950.0427	93.2461	12.2664	123.9821	111.4126	0.6838
4396	1968.9983	93.2424	12.3224	123.2699	110.8661	0.4924
4397	1965.0310	94.1599	12.3471	123.0470	111.1442	0.4283
4398	1955.5449	94.3305	12.4851	122.8772	110.9799	0.3244
4399	1959.5206	94.3641	12.5875	123.1290	110.9842	0.2604
4400	1948.5916	94.2082	12.6001	123.4404	110.9626	0.4408
4401	1947.1398	93.8417	12.6475	123.6340	110.5708	0.6035
4402	1947.5105	93.8587	12.5422	123.9445	110.8660	0.6773
4403	1935.7578	93.6591	12.4711	124.3809	111.4044	0.8242
4404	1928.9639	93.1649	12.5646	124.3008	111.1669	0.7534
4405	1912.1094	93.0559	12.4791	124.2671	111.2652	0.6742
4406	1915.4882	92.4673	12.5199	124.4471	111.3836	0.5006
4407	1922.9822	92.6785	12.4780	125.0431	111.1473	0.2774
4408	1913.1751	92.8412	12.4204	124.7249	111.7537	0.1109
4409	1915.2200	93.2740	12.4256	124.5447	111.4477	0.0677
4410	1915.4142	92.9771	12.5364	124.4111	111.6395	0.1894
4411	1926.9449	92.7730	12.5631	124.0802	111.7033	0.4221
4412	1942.6451	92.5897	12.5022	124.1227	111.2023	0.5883
4413	1924.8235	93.9518	12.4463	124.4073	111.3119	0.6123
4414	1924.3113	93.9417	12.3933	124.4508	111.8939	0.7157
4415	1927.9325	94.2121	12.4751	124.3889	112.6655	0.5809
4416	1935.9825	93.5605	12.4992	124.2936	112.7561	0.4316
4417	1954.6029	93.8343	12.5356	124.5439	112.3975	0.3178
4418	1946.4663	93.9133	12.5493	123.7589	112.2387	0.2516
4419	1948.7765	93.3966	12.5807	124.0487	111.7984	0.2676
4420	1944.9954	93.7723	12.5214	124.3271	111.4325	0.4108
4421	1952.3410	93.7462	12.4879	124.4623	111.6290	0.5479
4422	1955.7273	93.4951	12.5266	124.3660	111.6459	0.7142
4423	1969.2968	93.5158	12.5377	124.3563	111.4055	0.7784
4424	1964.7109	94.5323	12.4893	124.6388	111.5649	0.8152
4425	1969.1779	94.5121	12.5478	124.5808	111.5216	0.6834
4426	1965.4882	94.2908	12.5724	125.1463	112.0332	0.5317
4427	1963.2039	94.5659	12.6339	125.9080	112.0103	0.3962
4428	1957.6675	94.9440	12.6468	125.7726	113.2226	0.3985
4429	1957.6396	94.5512	12.6462	126.0045	113.5611	0.3595
4430	1963.1235	94.1008	12.6719	125.8603	113.5340	0.4267
4431	1965.9751	94.3946	12.6589	126.1272	113.6330	0.5633
4432	1961.7249	93.6671	12.6240	126.1039	113.5594	0.6379
4433	1963.4869	92.9807	12.5674	125.7652	113.3006	0.7171
4434	1976.4326	93.3213	12.5078	125.7324	113.2122	0.6544
4435	1996.0022	93.3141	12.5321	125.7994	112.7984	0.5815
4436	1991.7194	93.4990	12.5057	125.4959	112.6521	0.5390
4437	1993.8398	93.2853	12.4617	125.3430	112.8181	0.4024
4438	1986.4148	93.3172	12.4333	125.2559	112.7204	0.2653
4439	1986.9354	93.6589	12.4880	124.8380	112.6627	0.2592
4440	1991.1325	93.7745	12.4031	124.4107	112.6497	0.3135
4441	1984.7472	94.3706	12.3678	123.6812	112.4258	0.4987
4442	1982.3965	94.3054	12.4725	123.5522	111.9798	0.6536
4443	1981.3108	94.4289	12.4517	123.2688	111.8633	0.7229
4444	1984.9707	95.0901	12.4687	123.0693	111.5987	0.7455
4445	1983.7604	95.2870	12.5839	123.5179	111.8557	0.6402
4446	1982.1182	95.3933	12.6234	123.8313	111.5936	0.5060
4447	1973.6445	95.4783	12.6043	123.6514	111.3855	0.2963
4448	1968.8651	95.8898	12.7040	123.8055	111.2571	0.2196
4449	1983.3672	95.9323	12.6611	124.3080	111.8431	0.2661
4450	1989.4475	96.9470	12.6314	124.4883	112.0256	0.3779
4451	2000.3374	96.3140	12.7416	125.1984	112.0370	0.5654
4452	1997.7319	96.3115	12.8644	125.0052	111.8432	0.7211
4453	1992.1324	96.3530	12.8175	125.6705	112.4665	0.7637
4454	1994.5657	95.4922	12.8260	125.7340	112.2546	0.8161
4455	2007.6768	95.6632	12.8855	125.6024	112.8195	0.7164
4456	2000.8343	95.3234	12.8924	125.8366	112.9426	0.6137
4457	1981.1199	95.5311	12.8756	126.3055	113.2596	0.4803
4458	1987.4551	95.3078	12.8336	126.8939	113.3967	0.3230
4459	1977.0883	95.1902	12.7814	127.1016	113.1922	0.2986
4460	1975.1617	95.3674	12.7269	127.4782	113.2905	0.4097
4461	1979.6680	94.8991	12.7378	127.4104	113.6767	0.5371
4462	1972.0863	94.5394	12.7546	126.9032	113.7345	0.6784
4463	1976.1138	94.1745	12.6396	126.9871	113.5958	0.7608
4464	1968.1788	93.8654	12.6423	126.4266	113.6141	0.7403
4465	1967.4567	93.4453	12.6242	126.5962	113.4710	0.7089
4466	1959.0485	94.4305	12.4929	126.7864	114.0529	0.4641
4467	1963.5158	93.6323	12.4937	126.5614	113.8189	0.3867
4468	1957.4472	93.8265	12.4972	126.6436	114.5717	0.3364
4469	1967.0171	94.1494	12.5099	125.9018	114.3661	0.2254
4470	1953.0431	94.1029	12.5036	125.6258	114.3496	0.2487
4471	1952.2362	93.6071	12.4465	125.5532	114.2039	0.4457
4472	1953.5596	93.5160	12.3927	125.4599	114.2299	0.5695
4473	1954.4352	93.3374	12.4429	125.0538	113.4868	0.5877
4474	1970.9025	93.6852	12.4220	124.9585	113.3275	0.6223
4475	1982.7661	94.1030	12.3558	125.1872	112.6900	0.5547
4476	1983.8588	94.4914	12.3645	124.5790	112.7633	0.5009
4477	1984.2331	94.5100	12.3974	124.4226	112.4888	0.4061
4478	1987.6223	94.8768	12.5179	124.1740	112.5952	0.3595
4479	1991.6576	95.0045	12.5364	124.6079	112.8160	0.3100
4480	1993.1152	94.1947	12.5579	124.8728	112.8906	0.4711
4481	1995.4076	93.5753	12.5536	125.1171	112.1876	0.5876
4482	1996.3879	93.9715	12.4999	125.1451	112.4156	0.6797
4483	2000.5145	93.9202	12.4935	125.7180	112.8103	0.7854
4484	1996.7334	94.8187	12.5604	125.6378	112.8759	0.8405
4485	1998.8418	95.2770	12.4759	124.8468	112.9333	0.8410
4486	1996.8201	95.7693	12.4995	124.8558	112.2958	0.7001
4487	1994.2984	95.4916	12.6501	124.2011	112.6093	0.4935
4488	1999.7384	95.6292	12.7109	124.1919	112.3876	0.3614
4489	2003.4473	95.9683	12.8097	125.0025	112.7282	0.3019
4490	1999.6413	96.5717	12.8136	126.0697	113.2374	0.4075
4491	1987.8148	95.3221	12.8070	126.5217	113.4563	0.5517
